################################################
##                   SPRank                   ##
################################################
in_rec:          3D2X-A-85-D2X/amber/rec.amber.mol2
in_cpd:          3D2X-A-85-D2X/amber/lig_charged.amber.mol2
in_poses:        3D2X-A-85-D2X/pose/pose.mol2
stats:           0
verbose:         0
Load receptor: default_name from 3D2X-A-85-D2X/amber/rec.amber.mol2
--> heavy atom num: 1652
Load compound: MOL from 3D2X-A-85-D2X/amber/lig_charged.amber.mol2
--> heavy atom num: 26
************************************************
*                PARAMETER INFO                *
************************************************
T: 25
rt_to_kcal_per_mol: 0.593
gamma_SASA: 0.0054
r_water: 1.4
pairwise_dis_upper_bound: 10
pairwise_bin_size: 0.5
pairwise_bin_num: 20
pairwise_potentials_map.size(): 348
sasa_points.size(): 8
************************************************
*                   REC INFO                   *
************************************************
name: default_name
vina_04_208 -360.620 -4.113 -27.148 -12.796
vina_04_209 -317.350 -4.108 4.826 -12.586
vina_04_210 -309.158 -4.122 -25.082 -12.730
vina_04_211 -419.237 -4.451 -17.360 -12.721
vina_04_212 -402.514 -3.878 -47.319 -12.444
vina_04_213 -206.269 -4.028 3.874 -12.595
vina_04_214 -335.991 -4.359 -35.248 -12.730
vina_04_215 -297.555 -4.185 -35.983 -12.730
vina_04_216 -376.825 -3.978 -29.620 -12.864
vina_04_217 -329.359 -4.026 -21.923 -12.746
vina_04_218 -315.319 -3.892 -20.767 -12.304
vina_04_219 -256.866 -4.303 -9.497 -12.590
vina_04_220 -263.118 -3.982 -22.478 -12.826
vina_04_221 -375.873 -4.029 -24.476 -12.812
vina_04_222 -312.350 -4.470 -18.243 -12.733
vina_04_223 -271.882 -4.132 -13.544 -12.622
vina_04_224 -347.642 -4.369 -20.521 -12.796
vina_04_225 -346.897 -4.157 -26.619 -12.796
vina_04_226 -241.276 -4.304 -9.701 -12.555
vina_04_227 -294.802 -4.333 -15.352 -12.618
vina_04_228 -241.550 -3.751 8.236 -11.454
vina_04_229 -340.989 -3.941 -25.631 -12.303
vina_04_230 -323.840 -4.238 9.151 -12.586
vina_04_231 -417.356 -4.196 -41.508 -12.834
vina_04_232 -284.539 -4.155 -12.655 -12.562
vina_04_233 -235.752 -4.011 0.782 -12.647
vina_04_234 -254.590 -4.185 -6.613 -12.580
vina_04_235 -300.420 -3.941 -25.517 -12.303
vina_04_236 -268.024 -3.758 -10.131 -11.373
vina_04_237 -375.591 -4.224 -35.377 -12.796
vina_04_238 -315.044 -4.367 -31.047 -12.730
vina_04_239 -334.515 -3.889 -22.141 -12.304
vina_04_240 -348.353 -4.076 -43.845 -12.793
vina_04_241 -326.591 -4.372 -32.297 -12.730
vina_04_242 -281.247 -3.867 3.973 -12.277
vina_04_243 -288.109 -4.123 -20.297 -12.730
vina_04_244 -319.333 -4.399 -27.519 -12.730
vina_04_245 -192.940 -3.838 5.170 -11.900
vina_04_246 -347.578 -3.655 -24.860 -11.735
vina_04_247 -259.209 -3.899 -10.245 -12.118
vina_04_248 -293.508 -4.131 3.529 -12.586
vina_04_249 -282.704 -4.290 -31.138 -12.730
vina_04_250 -187.788 -3.768 -0.065 -11.454
vina_04_251 -341.060 -4.331 -26.505 -12.730
vina_04_252 -363.557 -4.004 -18.757 -12.845
vina_04_253 -336.872 -4.271 -31.510 -12.730
vina_04_254 -173.037 -3.668 -1.270 -11.454
vina_04_255 -344.468 -4.159 -9.037 -12.628
vina_04_256 -277.720 -4.033 -13.959 -12.639
vina_04_257 -323.499 -4.149 -21.339 -12.730
vina_04_258 -350.410 -4.115 -22.647 -12.796
vina_04_259 -360.314 -4.245 -26.150 -12.796
vina_04_260 -283.182 -3.703 5.529 -11.462
vina_04_261 -387.532 -4.006 -35.374 -12.864
vina_04_262 -323.220 -4.254 -27.671 -12.730
vina_04_263 -257.096 -3.950 -26.014 -12.649
vina_04_264 -314.072 -3.960 -5.891 -12.506
vina_04_265 -325.148 -4.173 -20.875 -12.730
vina_04_266 -406.424 -3.893 -34.568 -12.390
vina_04_267 -272.497 -4.164 -11.546 -12.590
vina_04_268 -360.414 -4.272 -22.547 -12.796
vina_04_269 -313.073 -4.051 -12.597 -12.579
vina_04_270 -248.024 -4.035 -3.413 -12.691
vina_04_271 -365.246 -4.091 -31.356 -12.796
vina_04_272 -328.392 -3.932 -24.202 -12.303
vina_04_273 -310.605 -4.089 -25.989 -12.730
vina_04_274 -380.353 -3.860 -30.567 -12.557
vina_04_275 -308.815 -4.177 -28.593 -12.730
vina_04_276 -287.215 -4.025 2.697 -12.602
vina_04_277 -290.112 -4.016 -24.422 -12.798
vina_04_278 -347.594 -4.114 -26.184 -12.796
vina_04_279 -301.858 -4.110 -22.084 -12.730
vina_04_280 -291.191 -4.559 -23.389 -13.224
vina_04_281 -268.499 -4.189 -19.450 -12.739
vina_04_282 -216.047 -3.929 3.739 -12.164
vina_04_283 -371.544 -3.908 -33.435 -12.393
vina_04_284 -366.969 -4.166 -29.398 -12.796
vina_04_285 -270.543 -3.776 0.773 -11.490
vina_04_286 -382.744 -3.948 -13.188 -12.536
vina_04_287 -248.144 -4.096 -4.806 -12.591
vina_04_288 -322.579 -4.096 -27.851 -12.730
vina_04_289 -231.762 -3.981 -7.532 -12.613
vina_04_290 -284.721 -4.191 -14.067 -12.594
vina_04_291 -340.534 -4.035 -27.291 -12.746
vina_04_292 -283.889 -4.025 -10.484 -12.579
vina_04_293 -286.612 -4.063 2.937 -12.602
vina_04_294 -303.822 -4.227 -18.092 -12.678
vina_04_295 -299.814 -3.759 -25.404 -11.606
vina_04_296 -333.296 -4.163 -33.724 -12.730
vina_04_297 -225.201 -4.116 2.588 -12.579
vina_04_298 -391.442 -3.987 -15.257 -12.752
vina_04_299 -260.458 -4.197 -22.963 -12.758
vina_04_300 -331.469 -4.436 -34.796 -12.730
vina_04_301 -287.891 -3.966 8.399 -12.494
vina_04_302 -303.139 -4.086 -9.126 -12.562
vina_04_303 -267.700 -4.192 -10.711 -12.590
vina_04_304 -263.010 -3.985 -9.389 -12.659
vina_04_305 -301.102 -4.129 8.663 -12.586
vina_04_306 -393.853 -3.971 -27.648 -12.687
vina_04_307 -315.318 -4.025 -13.162 -12.579
vina_04_308 -304.441 -4.108 -27.413 -12.730
vina_04_309 -335.886 -4.138 -34.163 -12.730
vina_04_310 -228.863 -3.854 -2.775 -12.244
vina_04_311 -294.260 -4.125 -28.432 -12.730
vina_04_312 -339.419 -4.322 -26.414 -12.730
vina_04_313 -269.663 -4.031 -5.601 -12.642
vina_04_314 -360.761 -3.906 -28.278 -12.393
vina_04_315 -344.172 -3.885 -20.262 -12.438
vina_04_316 -349.578 -3.937 -22.042 -12.369
vina_04_317 -280.244 -3.972 -10.144 -12.470
vina_04_318 -176.699 -4.043 0.334 -12.595
vina_04_319 -253.936 -4.062 -9.933 -12.607
vina_04_320 -417.978 -4.113 -42.972 -12.774
vina_04_321 -357.407 -3.906 -18.208 -12.315
vina_04_322 -225.890 -3.807 6.961 -11.454
vina_04_323 -309.306 -4.019 -19.948 -12.798
vina_04_324 -250.449 -3.978 -2.277 -12.778
vina_04_325 -320.639 -3.909 6.136 -12.172
vina_04_326 -335.665 -3.938 4.918 -12.172
vina_04_327 -333.248 -4.085 -26.203 -12.730
vina_04_328 -316.955 -3.878 -33.503 -12.372
vina_04_329 -266.647 -4.141 3.057 -12.614
vina_04_330 -354.764 -4.197 -18.001 -12.744
vina_04_331 -357.921 -4.208 -23.326 -12.796
vina_04_332 -323.406 -4.168 -21.977 -12.730
vina_04_333 -250.762 -4.227 9.234 -12.614
vina_04_334 -248.500 -4.124 3.721 -12.579
vina_04_335 -243.860 -3.921 -20.507 -12.277
vina_04_336 -357.765 -4.090 -8.511 -12.628
vina_04_337 -335.101 -4.368 -32.612 -12.730
vina_04_338 -327.280 -3.977 -18.117 -12.760
vina_04_339 -357.116 -4.060 -34.436 -12.812
vina_04_340 -282.555 -3.990 -12.588 -12.631
vina_04_341 -257.390 -3.836 -0.492 -11.895
vina_04_342 -346.886 -4.206 -19.430 -12.777
vina_04_343 -347.854 -3.854 -21.498 -12.394
vina_04_344 -271.479 -3.872 -13.133 -12.224
vina_04_345 -266.711 -3.929 -0.430 -12.200
vina_04_346 -320.528 -3.609 2.768 -11.462
vina_04_347 -345.909 -4.046 -30.912 -12.812
vina_04_348 -257.873 -4.166 -11.473 -12.590
vina_04_349 -358.367 -4.437 -26.903 -12.796
vina_04_350 -274.840 -3.891 -6.015 -12.173
vina_04_351 -279.703 -4.312 -18.381 -12.711
vina_04_352 -247.675 -4.375 -14.076 -12.587
vina_04_353 -370.119 -4.127 -34.385 -12.796
vina_04_354 -390.649 -3.719 -46.195 -11.781
vina_04_355 -316.772 -3.800 6.189 -11.462
vina_04_356 -290.464 -3.990 -16.418 -12.747
vina_04_357 -231.699 -3.818 -6.699 -11.232
vina_04_358 -316.290 -4.392 -11.566 -12.562
vina_04_359 -276.502 -3.790 -29.263 -11.646
vina_04_360 -360.731 -3.916 -27.184 -12.393
vina_04_361 -298.918 -3.986 0.919 -12.655
vina_04_362 -353.059 -4.070 -33.545 -12.812
vina_04_363 -399.320 -4.161 -37.302 -12.796
vina_04_364 -319.202 -4.276 -11.326 -12.562
vina_04_365 -376.446 -4.090 -26.639 -12.796
vina_04_366 -278.404 -4.107 -1.916 -12.681
vina_04_367 -275.596 -3.926 -10.995 -12.118
vina_04_368 -276.165 -4.031 -7.256 -12.596
vina_04_369 -262.924 -4.117 -1.612 -12.709
vina_04_370 -260.043 -3.881 4.034 -12.288
vina_04_371 -353.802 -4.088 -25.945 -12.796
vina_04_372 -274.391 -4.010 -28.376 -12.826
vina_04_373 -335.258 -4.322 -34.316 -12.730
vina_04_374 -349.142 -3.998 -36.047 -12.864
vina_04_375 -276.462 -3.823 -4.683 -11.395
vina_04_376 -264.936 -4.095 -14.874 -12.622
vina_04_377 -308.831 -3.902 -32.067 -12.284
vina_04_378 -295.929 -4.012 -15.924 -12.747
vina_04_379 -328.792 -4.282 -33.164 -12.730
vina_04_380 -311.079 -4.312 -22.580 -12.730
vina_04_381 -274.146 -4.381 13.394 -12.614
vina_04_382 -266.698 -3.926 -1.109 -12.200
vina_04_383 -225.198 -4.122 -8.096 -12.545
vina_04_384 -292.361 -3.865 -18.491 -12.312
vina_04_385 -428.893 -3.782 -33.268 -11.825
vina_04_386 -325.077 -3.810 -14.951 -11.414
vina_04_387 -357.199 -4.071 -43.945 -12.793
vina_04_388 -232.199 -4.084 0.549 -12.579
vina_04_389 -285.824 -3.712 -7.106 -11.334
vina_04_390 -303.372 -4.165 3.068 -12.586
vina_04_391 -321.347 -3.909 -32.228 -12.284
vina_04_392 -378.058 -4.082 -30.403 -12.796
vina_04_393 -292.158 -3.686 -4.753 -11.462
vina_04_394 -218.805 -3.719 -5.460 -11.373
vina_04_395 -363.852 -4.185 -35.167 -12.796
vina_04_396 -353.962 -4.336 -29.482 -12.796
vina_04_397 -393.175 -3.473 -37.192 -11.836
vina_04_398 -203.333 -3.608 3.581 -11.454
vina_04_399 -307.890 -4.462 -13.093 -12.617
vina_04_400 -333.775 -3.799 -35.009 -11.618
vina_04_401 -318.557 -3.942 -35.895 -12.621
vina_04_402 -211.168 -3.935 -3.251 -12.220
vina_04_403 -330.170 -3.976 -4.617 -12.630
vina_04_404 -265.969 -3.836 -11.568 -11.807
vina_04_405 -313.377 -4.382 -5.704 -12.598
vina_04_406 -294.742 -4.179 -6.755 -12.552
vina_04_407 -241.929 -4.377 -5.593 -12.591
vina_04_408 -339.428 -3.805 -16.867 -11.528
vina_04_409 -272.291 -4.183 -3.697 -12.709
vina_04_410 -265.919 -3.841 1.517 -11.935
vina_04_411 -223.403 -4.225 -16.042 -12.671
vina_04_412 -323.109 -4.127 -32.151 -12.730
vina_04_413 -325.069 -3.911 -28.361 -12.284
vina_04_414 -275.905 -3.863 -3.668 -12.400
vina_04_415 -261.856 -4.170 9.457 -12.614
vina_04_416 -176.996 -3.843 -1.513 -11.918
vina_04_417 -337.288 -4.226 -19.208 -12.711
vina_04_418 -256.435 -3.837 4.825 -11.895
vina_04_419 -292.991 -4.395 -11.106 -12.562
vina_04_420 -274.195 -4.092 10.828 -12.614
vina_04_421 -283.256 -4.153 -7.324 -12.552
vina_04_422 -296.919 -4.109 -23.571 -12.730
vina_04_423 -297.005 -3.895 -17.960 -12.206
vina_04_424 -336.329 -3.936 -27.547 -12.303
vina_04_425 -263.673 -3.576 4.249 -11.490
vina_04_426 -266.714 -3.997 1.542 -12.682
vina_04_427 -322.170 -4.222 -25.289 -12.730
vina_04_428 -278.583 -3.899 -11.058 -12.090
vina_04_429 -188.051 -3.790 2.314 -11.454
vina_04_430 -299.241 -3.993 -22.179 -12.798
vina_04_431 -361.384 -4.320 -24.062 -12.796
vina_04_432 -253.481 -3.887 2.550 -12.219
vina_04_433 -213.484 -3.711 2.880 -11.454
vina_04_434 -239.831 -3.822 -6.209 -11.232
vina_04_435 -228.542 -3.727 3.926 -11.454
vina_04_436 -338.545 -4.272 -11.755 -12.562
vina_04_437 -312.039 -3.881 -30.682 -12.372
vina_04_438 -362.659 -3.868 -39.963 -12.498
vina_04_439 -290.121 -3.716 1.235 -11.462
vina_04_440 -375.784 -4.051 -24.837 -12.812
vina_04_441 -250.063 -3.993 -6.182 -12.648
vina_04_442 -233.599 -3.670 5.074 -11.454
vina_04_443 -184.516 -3.930 -2.836 -12.220
vina_04_444 -211.211 -3.987 -9.052 -12.624
vina_04_445 -274.809 -4.096 -18.795 -12.739
vina_04_446 -366.958 -3.962 -26.882 -12.687
vina_04_447 -383.710 -4.015 -38.509 -12.864
vina_04_448 -302.285 -3.812 -16.152 -11.528
vina_04_449 -324.595 -4.020 -24.818 -12.763
vina_04_450 -302.385 -3.829 -18.327 -11.694
vina_04_451 -256.012 -3.791 -2.723 -11.490
vina_04_452 -263.772 -4.016 -29.738 -12.826
vina_04_453 -362.236 -4.170 -32.983 -12.796
vina_04_454 -214.395 -3.730 10.048 -11.454
vina_04_455 -345.782 -4.048 -24.882 -12.812
vina_04_456 -326.661 -3.904 -16.415 -12.206
vina_04_457 -216.836 -3.768 6.519 -11.454
vina_04_458 -302.719 -3.949 -12.235 -12.470
vina_04_459 -176.004 -3.745 -7.249 -11.327
vina_04_460 -336.251 -4.084 -19.465 -12.711
vina_04_461 -383.903 -3.981 -20.810 -12.864
vina_04_462 -332.808 -3.999 -1.239 -12.655
vina_04_463 -355.571 -3.989 -35.535 -12.864
vina_04_464 -363.983 -3.907 -33.046 -12.393
vina_04_465 -294.182 -3.770 -13.994 -11.414
vina_04_466 -394.145 -4.119 -13.388 -12.660
vina_04_467 -184.365 -4.109 4.453 -12.579
vina_04_468 -250.617 -3.526 -17.363 -11.574
vina_04_469 -336.966 -3.986 -24.009 -12.798
vina_04_470 -264.251 -4.158 2.859 -12.614
vina_04_471 -355.640 -3.824 -27.993 -11.747
vina_04_472 -295.787 -4.223 -23.075 -12.730
vina_04_473 -270.260 -4.218 1.080 -12.614
vina_04_474 -308.946 -3.761 -16.947 -11.528
vina_04_475 -219.054 -4.232 -10.472 -12.555
vina_04_476 -229.978 -3.998 -3.989 -12.743
vina_04_477 -269.866 -4.234 0.731 -12.614
vina_04_478 -273.189 -4.215 -33.628 -12.758
vina_04_479 -325.650 -4.147 -26.786 -12.730
vina_04_480 -347.256 -4.131 -32.137 -12.796
vina_04_481 -239.738 -4.388 -0.155 -12.579
vina_04_482 -373.193 -3.956 -22.973 -12.687
vina_04_483 -218.974 -4.077 8.492 -12.595
vina_04_484 -403.003 -3.897 -29.194 -12.393
vina_04_485 -277.279 -4.087 -11.750 -12.590
vina_04_486 -230.805 -4.026 -28.791 -12.739
vina_04_487 -288.111 -3.925 -23.947 -12.284
vina_04_488 -263.686 -4.315 -15.296 -12.646
vina_04_489 -411.173 -3.775 -32.997 -11.819
vina_04_490 -219.054 -4.077 1.061 -12.595
vina_04_491 -235.574 -3.779 -8.259 -11.327
vina_04_492 -321.611 -3.820 -18.203 -11.433
vina_04_493 -256.047 -3.991 10.109 -12.682
vina_04_494 -361.892 -3.730 -22.820 -11.829
vina_04_495 -291.905 -4.041 -26.011 -12.746
vina_04_496 -298.662 -4.035 -35.492 -12.746
vina_04_497 -310.492 -3.779 -19.289 -11.528
vina_04_498 -376.588 -4.601 -29.626 -13.226
vina_04_499 -352.001 -4.068 -19.746 -12.812
vina_04_500 -349.264 -4.302 -40.058 -12.856
vina_05_1 -513.622 -4.186 -37.808 -12.839
vina_05_2 -557.533 -4.152 -41.812 -13.070
vina_05_3 -604.892 -4.170 -43.181 -13.211
vina_05_5 -482.886 -4.338 -22.112 -12.779
vina_05_6 -348.600 -4.107 -13.760 -12.660
vina_05_7 -375.170 -4.559 -31.456 -13.290
vina_05_8 -348.145 -4.052 -36.429 -12.812
vina_05_9 -315.489 -3.986 -31.636 -12.798
vina_05_10 -368.405 -4.089 -25.543 -12.796
vina_05_11 -343.814 -4.262 -26.071 -12.730
vina_05_12 -356.692 -4.402 -33.046 -12.796
vina_05_14 -421.745 -4.162 -16.738 -12.721
vina_05_15 -413.334 -3.816 -25.957 -11.712
vina_05_16 -371.886 -4.183 -23.108 -12.796
vina_05_17 -410.194 -4.286 -9.138 -12.606
vina_05_18 -313.951 -4.449 -19.014 -12.711
vina_05_19 -342.685 -4.136 -32.921 -12.730
vina_05_20 -323.244 -3.860 -28.141 -12.448
vina_05_21 -396.716 -4.062 -19.946 -12.812
vina_05_22 -353.870 -3.921 -15.041 -12.231
vina_05_23 -364.959 -4.454 -31.699 -12.796
vina_05_24 -353.471 -3.805 -28.406 -11.841
vina_05_25 -376.009 -4.476 -35.614 -12.851
vina_05_26 -356.670 -4.168 -27.558 -12.796
vina_05_27 -345.086 -4.293 -30.498 -12.796
vina_05_28 -375.368 -4.575 -31.422 -13.226
vina_05_29 -329.646 -3.958 -31.534 -12.621
vina_05_30 -339.095 -4.262 -27.625 -12.730
vina_05_31 -318.591 -4.444 -33.523 -12.730
vina_05_32 -372.888 -4.152 -3.831 -12.747
vina_05_33 -369.664 -4.210 -36.644 -12.796
vina_05_34 -454.483 -4.275 -27.253 -12.785
vina_05_35 -344.792 -4.536 -30.596 -13.124
vina_05_36 -331.044 -4.198 -31.855 -12.730
vina_05_37 -278.999 -4.253 -30.241 -12.730
vina_05_38 -303.326 -3.698 -37.695 -11.594
vina_05_39 -283.316 -4.333 -31.336 -12.730
vina_05_40 -330.872 -4.341 -25.882 -12.730
vina_05_41 -385.556 -3.982 -40.715 -12.925
vina_05_42 -372.226 -4.434 -25.020 -12.796
vina_05_43 -333.990 -4.193 -24.266 -12.730
vina_05_44 -489.234 -4.242 -22.970 -12.754
vina_05_45 -318.305 -4.487 -13.746 -12.649
vina_05_46 -441.914 -4.229 -21.531 -12.804
vina_05_47 -375.116 -3.931 -40.632 -12.412
vina_05_48 -332.694 -4.331 -29.582 -12.730
vina_05_49 -369.029 -4.196 -30.196 -12.796
vina_05_50 -371.305 -3.940 -32.222 -12.412
vina_05_51 -305.715 -4.352 -19.238 -12.711
vina_05_52 -357.245 -4.087 -26.335 -12.796
vina_05_53 -417.481 -4.149 -21.095 -12.773
vina_05_54 -313.834 -4.099 -12.656 -12.562
vina_05_55 -399.030 -4.433 -13.099 -12.628
vina_05_56 -330.643 -4.345 -28.035 -12.730
vina_05_57 -292.573 -4.120 -12.567 -12.562
vina_05_58 -300.981 -4.229 -32.013 -12.730
vina_05_59 -324.015 -4.273 -16.305 -12.678
vina_05_60 -343.012 -4.063 -24.636 -12.746
vina_05_61 -402.088 -3.977 -33.778 -12.878
vina_05_62 -344.694 -4.400 -23.170 -12.796
vina_05_63 -264.260 -4.412 -18.872 -12.739
vina_05_64 -321.292 -4.179 -36.517 -12.730
vina_05_65 -372.118 -4.004 -24.320 -12.864
vina_05_66 -306.789 -4.257 -32.984 -12.730
vina_05_67 -320.374 -4.066 -31.593 -12.746
vina_05_68 -318.049 -4.312 -28.637 -12.730
vina_05_69 -411.604 -4.206 -12.451 -12.606
vina_05_70 -373.174 -4.587 -35.463 -13.226
vina_05_71 -362.000 -4.261 -13.335 -12.660
vina_05_72 -360.294 -4.508 -21.388 -13.124
vina_05_73 -391.780 -4.189 -20.632 -12.796
vina_05_74 -364.964 -4.006 -23.111 -12.864
vina_05_75 -352.760 -4.062 -31.651 -12.812
vina_05_76 -376.966 -3.778 -26.361 -11.829
vina_05_77 -390.016 -4.052 -28.489 -12.812
vina_05_78 -310.462 -4.262 -27.681 -12.730
vina_05_79 -319.229 -4.171 -15.214 -12.594
vina_05_80 -387.601 -3.646 -30.225 -11.841
vina_05_81 -469.519 -4.388 -21.511 -12.779
vina_05_82 -407.693 -4.173 -23.949 -12.773
vina_05_83 -342.160 -3.640 -10.969 -11.356
vina_05_84 -331.983 -4.067 -26.330 -12.746
vina_05_85 -344.829 -4.386 -21.581 -12.796
vina_05_86 -364.229 -4.016 -31.093 -12.864
vina_05_88 -288.881 -4.396 -10.789 -12.562
vina_05_89 -362.347 -4.003 -26.695 -12.864
vina_05_90 -238.270 -3.777 -2.897 -11.454
vina_05_91 -409.385 -4.236 -32.258 -12.773
vina_05_92 -284.353 -3.931 -27.205 -12.303
vina_05_93 -364.806 -4.041 -41.396 -12.873
vina_05_94 -400.029 -4.165 -26.436 -12.796
vina_05_95 -409.917 -3.707 -28.104 -11.819
vina_05_96 -361.661 -3.986 -37.690 -12.864
vina_05_97 -353.152 -4.345 -31.379 -12.796
vina_05_98 -305.411 -4.341 -13.705 -12.594
vina_05_99 -381.234 -4.266 -26.480 -12.796
vina_05_100 -413.734 -3.978 -37.817 -12.842
vina_05_101 -325.789 -4.096 -36.839 -12.730
vina_05_102 -276.266 -3.814 -23.598 -11.634
vina_05_103 -277.953 -4.040 -8.258 -12.568
vina_05_104 -262.706 -4.236 -21.920 -12.758
vina_05_105 -362.091 -3.823 -29.060 -11.747
vina_05_106 -436.478 -3.835 -30.088 -12.158
vina_05_107 -223.949 -4.195 -3.736 -12.674
vina_05_108 -253.985 -4.215 -11.897 -12.590
vina_05_109 -301.936 -4.220 -21.407 -12.730
vina_05_110 -325.958 -4.021 -18.651 -12.744
vina_05_111 -275.348 -3.854 -22.204 -12.356
vina_05_112 -315.759 -3.829 -23.554 -11.772
vina_05_113 -344.569 -4.238 -23.754 -12.796
vina_05_114 -292.665 -4.485 -9.764 -12.617
vina_05_116 -325.816 -3.998 -20.176 -12.798
vina_05_117 -273.297 -4.205 -15.172 -12.622
vina_05_118 -302.125 -4.340 -33.072 -12.730
vina_05_119 -327.629 -4.257 -20.651 -12.730
vina_05_120 -280.957 -3.659 -23.090 -11.606
vina_05_121 -323.844 -4.364 -6.648 -12.552
vina_05_122 -325.557 -4.303 -20.699 -12.730
vina_05_123 -366.078 -4.225 -9.764 -12.628
vina_05_124 -324.152 -4.233 -23.949 -12.730
vina_05_125 -343.864 -3.914 -18.287 -12.206
vina_05_126 -318.224 -4.078 -15.167 -12.594
vina_05_127 -287.934 -4.044 -17.445 -12.695
vina_05_128 -376.329 -4.267 -31.667 -12.796
vina_05_129 -330.785 -4.524 -26.668 -13.058
vina_05_130 -359.933 -3.994 -31.041 -12.864
vina_05_131 -324.671 -4.368 -25.562 -12.730
vina_05_132 -301.161 -4.456 -16.756 -12.678
vina_05_133 -280.419 -3.964 -5.837 -12.506
vina_05_134 -302.996 -3.936 -1.075 -12.172
vina_05_135 -380.097 -4.401 -19.446 -12.777
vina_05_136 -329.265 -4.103 -4.362 -12.681
vina_05_137 -311.662 -4.175 -32.832 -12.730
vina_05_139 -375.964 -4.214 -16.687 -12.744
vina_05_140 -411.898 -3.952 -39.091 -12.725
vina_05_141 -301.573 -4.193 -19.566 -12.711
vina_05_142 -324.872 -3.976 -22.173 -12.678
vina_05_143 -334.326 -4.431 -7.295 -12.552
vina_05_144 -316.653 -3.897 -22.566 -12.284
vina_05_145 -308.364 -3.996 2.856 -12.655
vina_05_146 -314.042 -4.134 -29.912 -12.730
vina_05_147 -287.045 -4.173 -10.053 -12.562
vina_05_148 -230.150 -4.058 -29.101 -12.739
vina_05_149 -372.622 -4.286 -35.801 -12.796
vina_05_150 -350.609 -4.179 -30.867 -12.796
vina_05_151 -261.431 -4.290 2.215 -12.614
vina_05_152 -261.460 -4.114 -1.481 -12.709
vina_05_153 -347.164 -4.176 -20.448 -12.796
vina_05_154 -284.303 -4.397 -24.499 -12.730
vina_05_155 -357.887 -4.124 2.116 -12.652
vina_05_156 -253.686 -4.074 4.450 -12.630
vina_05_157 -396.266 -3.928 -29.187 -12.393
vina_05_158 -352.267 -4.041 -16.424 -12.760
vina_05_159 -375.467 -4.322 -25.282 -12.796
vina_05_160 -325.686 -3.857 -28.378 -12.448
vina_05_161 -316.506 -4.439 -17.948 -12.678
vina_05_162 -351.125 -3.875 -25.627 -12.467
vina_05_163 -389.593 -4.450 -27.988 -12.796
vina_05_164 -304.887 -3.798 -19.494 -11.528
vina_05_165 -325.551 -4.112 -27.278 -12.730
vina_05_166 -342.734 -3.950 -8.259 -12.460
vina_05_167 -358.218 -4.257 -12.215 -12.628
vina_05_168 -286.217 -3.915 -4.658 -12.207
vina_05_169 -352.956 -4.415 -43.915 -12.777
vina_05_170 -265.100 -4.255 -22.770 -12.758
vina_05_171 -259.118 -4.004 -16.849 -12.774
vina_05_172 -304.357 -4.344 -9.881 -12.562
vina_05_173 -360.770 -4.377 -39.835 -12.856
vina_05_174 -295.513 -4.050 -12.006 -12.579
vina_05_175 -432.001 -4.424 -25.184 -12.779
vina_05_176 -329.009 -4.124 -1.357 -12.681
vina_05_177 -270.496 -3.942 -3.425 -12.617
vina_05_178 -232.329 -4.298 -4.990 -12.591
vina_05_179 -264.747 -4.148 -19.644 -12.739
vina_05_180 -337.489 -4.146 -14.339 -12.594
vina_05_181 -355.645 -4.017 -20.105 -12.864
vina_05_182 -224.430 -4.025 -11.196 -12.572
vina_05_183 -361.924 -3.915 -8.441 -12.188
vina_05_184 -250.707 -3.870 -29.289 -12.418
vina_05_185 -334.088 -4.368 -32.221 -12.730
vina_05_186 -294.174 -4.181 -21.497 -12.730
vina_05_187 -209.305 -3.837 -0.621 -11.860
vina_05_188 -365.885 -4.219 -16.766 -12.744
vina_05_189 -263.516 -4.016 -7.905 -12.648
vina_05_190 -393.086 -4.193 -10.090 -12.628
vina_05_191 -272.996 -3.860 2.786 -12.364
vina_05_192 -336.122 -4.312 -7.533 -12.552
vina_05_193 -344.515 -4.324 -0.322 -12.652
vina_05_194 -304.156 -3.727 -15.865 -11.528
vina_05_195 -332.667 -4.254 -7.067 -12.552
vina_05_196 -309.967 -4.167 -18.542 -12.711
vina_05_197 -376.901 -3.880 -32.198 -12.481
vina_05_198 -327.825 -4.006 -19.780 -12.798
vina_05_199 -366.089 -4.242 -27.923 -12.796
vina_05_200 -341.551 -4.443 -24.784 -12.730
vina_05_201 -420.332 -3.861 -25.447 -12.534
vina_05_202 -366.403 -4.192 -18.103 -12.744
vina_05_203 -334.166 -4.132 -7.039 -12.552
vina_05_204 -318.415 -4.186 -31.137 -12.730
vina_05_205 -311.912 -4.171 0.875 -12.586
vina_05_206 -305.592 -4.098 -18.777 -12.711
vina_05_207 -358.337 -3.934 -33.883 -12.412
vina_05_208 -312.160 -4.031 -25.854 -12.746
vina_05_209 -316.112 -3.922 -4.166 -12.207
vina_05_210 -338.599 -4.251 -7.866 -12.552
vina_05_211 -205.705 -3.949 3.812 -12.487
vina_05_212 -284.588 -4.175 -20.723 -12.730
vina_05_213 -308.926 -3.918 -19.181 -12.206
vina_05_214 -409.372 -3.866 -24.799 -12.476
vina_05_215 -325.079 -4.184 -19.347 -12.711
vina_05_216 -316.251 -4.227 -30.942 -12.730
vina_05_217 -368.516 -3.978 -14.466 -12.728
