################################################
##                   SPRank                   ##
################################################
in_rec:          3D2X-A-85-D2X/amber/rec.amber.mol2
in_cpd:          3D2X-A-85-D2X/amber/lig_charged.amber.mol2
in_poses:        3D2X-A-85-D2X/pose/pose.mol2
stats:           0
verbose:         0
Load receptor: default_name from 3D2X-A-85-D2X/amber/rec.amber.mol2
--> heavy atom num: 1652
Load compound: MOL from 3D2X-A-85-D2X/amber/lig_charged.amber.mol2
--> heavy atom num: 26
************************************************
*                PARAMETER INFO                *
************************************************
T: 25
rt_to_kcal_per_mol: 0.593
gamma_SASA: 0.0054
r_water: 1.4
pairwise_dis_upper_bound: 10
pairwise_bin_size: 0.5
pairwise_bin_num: 20
pairwise_potentials_map.size(): 348
sasa_points.size(): 8
************************************************
vina_05_41 -385.556 -3.982 -40.715
vina_05_42 -372.226 -4.434 -25.020
vina_05_43 -333.990 -4.193 -24.266
vina_05_44 -489.234 -4.242 -22.970
vina_05_45 -318.305 -4.487 -13.746
vina_05_46 -441.914 -4.229 -21.531
vina_05_47 -375.116 -3.931 -40.632
vina_05_48 -332.694 -4.331 -29.582
vina_05_49 -369.029 -4.196 -30.196
vina_05_50 -371.305 -3.940 -32.222
vina_05_51 -305.715 -4.352 -19.238
vina_05_52 -357.245 -4.087 -26.335
vina_05_53 -417.481 -4.149 -21.095
vina_05_54 -313.834 -4.099 -12.656
vina_05_55 -399.030 -4.433 -13.099
vina_05_56 -330.643 -4.345 -28.035
vina_05_57 -292.573 -4.120 -12.567
vina_05_58 -300.981 -4.229 -32.013
vina_05_59 -324.015 -4.273 -16.305
vina_05_60 -343.012 -4.063 -24.636
vina_05_61 -402.088 -3.977 -33.778
vina_05_62 -344.694 -4.400 -23.170
vina_05_63 -264.260 -4.412 -18.872
vina_05_64 -321.292 -4.179 -36.517
vina_05_65 -372.118 -4.004 -24.320
vina_05_66 -306.789 -4.257 -32.984
vina_05_67 -320.374 -4.066 -31.593
vina_05_68 -318.049 -4.312 -28.637
vina_05_69 -411.604 -4.206 -12.451
vina_05_70 -373.174 -4.587 -35.463
vina_05_71 -362.000 -4.261 -13.335
vina_05_72 -360.294 -4.508 -21.388
vina_05_73 -391.780 -4.189 -20.632
vina_05_74 -364.964 -4.006 -23.111
vina_05_75 -352.760 -4.062 -31.651
vina_05_76 -376.966 -3.778 -26.361
vina_05_77 -390.016 -4.052 -28.489
vina_05_78 -310.462 -4.262 -27.681
vina_05_79 -319.229 -4.171 -15.214
vina_05_80 -387.601 -3.646 -30.225
vina_05_81 -469.519 -4.388 -21.511
vina_05_82 -407.693 -4.173 -23.949
vina_05_83 -342.160 -3.640 -10.969
vina_05_84 -331.983 -4.067 -26.330
vina_05_85 -344.829 -4.386 -21.581
vina_05_86 -364.229 -4.016 -31.093
vina_05_88 -288.881 -4.396 -10.789
vina_05_89 -362.347 -4.003 -26.695
vina_05_90 -238.270 -3.777 -2.897
vina_05_91 -409.385 -4.236 -32.258
vina_05_92 -284.353 -3.931 -27.205
vina_05_93 -364.806 -4.041 -41.396
vina_05_94 -400.029 -4.165 -26.436
vina_05_95 -409.917 -3.707 -28.104
vina_05_96 -361.661 -3.986 -37.690
vina_05_97 -353.152 -4.345 -31.379
vina_05_98 -305.411 -4.341 -13.705
vina_05_99 -381.234 -4.266 -26.480
vina_05_100 -413.734 -3.978 -37.817
vina_05_101 -325.789 -4.096 -36.839
vina_05_102 -276.266 -3.814 -23.598
vina_05_103 -277.953 -4.040 -8.258
vina_05_104 -262.706 -4.236 -21.920
vina_05_105 -362.091 -3.823 -29.060
vina_05_106 -436.478 -3.835 -30.088
vina_05_107 -223.949 -4.195 -3.736
vina_05_108 -253.985 -4.215 -11.897
vina_05_109 -301.936 -4.220 -21.407
vina_05_110 -325.958 -4.021 -18.651
vina_05_111 -275.348 -3.854 -22.204
vina_05_112 -315.759 -3.829 -23.554
vina_05_113 -344.569 -4.238 -23.754
vina_05_114 -292.665 -4.485 -9.764
vina_05_116 -325.816 -3.998 -20.176
vina_05_117 -273.297 -4.205 -15.172
vina_05_118 -302.125 -4.340 -33.072
vina_05_119 -327.629 -4.257 -20.651
vina_05_120 -280.957 -3.659 -23.090
vina_05_121 -323.844 -4.364 -6.648
vina_05_122 -325.557 -4.303 -20.699
vina_05_123 -366.078 -4.225 -9.764
vina_05_124 -324.152 -4.233 -23.949
vina_05_125 -343.864 -3.914 -18.287
vina_05_126 -318.224 -4.078 -15.167
vina_05_127 -287.934 -4.044 -17.445
vina_05_128 -376.329 -4.267 -31.667
vina_05_129 -330.785 -4.524 -26.668
vina_05_130 -359.933 -3.994 -31.041
vina_05_131 -324.671 -4.368 -25.562
vina_05_132 -301.161 -4.456 -16.756
vina_05_133 -280.419 -3.964 -5.837
vina_05_134 -302.996 -3.936 -1.075
vina_05_135 -380.097 -4.401 -19.446
vina_05_136 -329.265 -4.103 -4.362
vina_05_137 -311.662 -4.175 -32.832
vina_05_139 -375.964 -4.214 -16.687
vina_05_140 -411.898 -3.952 -39.091
vina_05_141 -301.573 -4.193 -19.566
vina_05_142 -324.872 -3.976 -22.173
vina_05_143 -334.326 -4.431 -7.295
vina_05_144 -316.653 -3.897 -22.566
vina_05_145 -308.364 -3.996 2.856
vina_05_146 -314.042 -4.134 -29.912
vina_05_147 -287.045 -4.173 -10.053
vina_05_148 -230.150 -4.058 -29.101
vina_05_149 -372.622 -4.286 -35.801
vina_05_150 -350.609 -4.179 -30.867
vina_05_151 -261.431 -4.290 2.215
vina_05_152 -261.460 -4.114 -1.481
vina_05_153 -347.164 -4.176 -20.448
vina_05_154 -284.303 -4.397 -24.499
vina_05_155 -357.887 -4.124 2.116
vina_05_156 -253.686 -4.074 4.450
vina_05_157 -396.266 -3.928 -29.187
vina_05_158 -352.267 -4.041 -16.424
vina_05_159 -375.467 -4.322 -25.282
vina_05_160 -325.686 -3.857 -28.378
vina_05_161 -316.506 -4.439 -17.948
vina_05_162 -351.125 -3.875 -25.627
vina_05_163 -389.593 -4.450 -27.988
vina_05_164 -304.887 -3.798 -19.494
vina_05_165 -325.551 -4.112 -27.278
vina_05_166 -342.734 -3.950 -8.259
vina_05_167 -358.218 -4.257 -12.215
vina_05_168 -286.217 -3.915 -4.658
vina_05_169 -352.956 -4.415 -43.915
vina_05_170 -265.100 -4.255 -22.770
vina_05_171 -259.118 -4.004 -16.849
vina_05_172 -304.357 -4.344 -9.881
vina_05_173 -360.770 -4.377 -39.835
vina_05_174 -295.513 -4.050 -12.006
vina_05_175 -432.001 -4.424 -25.184
vina_05_176 -329.009 -4.124 -1.357
vina_05_177 -270.496 -3.942 -3.425
vina_05_178 -232.329 -4.298 -4.990
vina_05_179 -264.747 -4.148 -19.644
vina_05_180 -337.489 -4.146 -14.339
vina_05_181 -355.645 -4.017 -20.105
vina_05_182 -224.430 -4.025 -11.196
vina_05_183 -361.924 -3.915 -8.441
vina_05_184 -250.707 -3.870 -29.289
vina_05_185 -334.088 -4.368 -32.221
vina_05_186 -294.174 -4.181 -21.497
vina_05_187 -209.305 -3.837 -0.621
vina_05_188 -365.885 -4.219 -16.766
vina_05_189 -263.516 -4.016 -7.905
vina_05_190 -393.086 -4.193 -10.090
vina_05_191 -272.996 -3.860 2.786
vina_05_192 -336.122 -4.312 -7.533
vina_05_193 -344.515 -4.324 -0.322
vina_05_194 -304.156 -3.727 -15.865
vina_05_195 -332.667 -4.254 -7.067
vina_05_196 -309.967 -4.167 -18.542
vina_05_197 -376.901 -3.880 -32.198
vina_05_198 -327.825 -4.006 -19.780
vina_05_199 -366.089 -4.242 -27.923
vina_05_200 -341.551 -4.443 -24.784
vina_05_201 -420.332 -3.861 -25.447
vina_05_202 -366.403 -4.192 -18.103
vina_05_203 -334.166 -4.132 -7.039
vina_05_204 -318.415 -4.186 -31.137
vina_05_205 -311.912 -4.171 0.875
vina_05_206 -305.592 -4.098 -18.777
vina_05_207 -358.337 -3.934 -33.883
vina_05_208 -312.160 -4.031 -25.854
vina_05_209 -316.112 -3.922 -4.166
vina_05_210 -338.599 -4.251 -7.866
vina_05_211 -205.705 -3.949 3.812
vina_05_212 -284.588 -4.175 -20.723
vina_05_213 -308.926 -3.918 -19.181
vina_05_214 -409.372 -3.866 -24.799
vina_05_215 -325.079 -4.184 -19.347
vina_05_216 -316.251 -4.227 -30.942
vina_05_217 -368.516 -3.978 -14.466
vina_05_218 -361.742 -3.749 -26.188
vina_05_219 -347.363 -3.792 -38.655
vina_05_220 -369.800 -4.064 -28.828
vina_05_221 -390.810 -4.131 -40.222
vina_05_222 -373.783 -4.035 -24.449
vina_05_223 -334.223 -4.014 -32.256
vina_05_224 -291.555 -4.296 -30.567
vina_05_225 -346.735 -3.976 -34.081
vina_05_226 -281.427 -3.892 -26.295
vina_05_227 -337.271 -4.221 -20.050
vina_05_228 -270.328 -4.120 -11.352
vina_05_229 -222.173 -4.198 -6.773
vina_05_230 -299.212 -4.264 -6.280
vina_05_231 -248.223 -4.278 -20.782
vina_05_232 -296.220 -3.890 -9.828
vina_05_233 -380.080 -4.124 -37.584
vina_05_234 -276.690 -4.344 -16.839
vina_05_235 -277.403 -4.261 -33.063
vina_05_236 -375.644 -4.045 -30.810
vina_05_237 -284.959 -4.104 -17.585
vina_05_238 -331.080 -4.093 -26.876
vina_05_239 -326.113 -4.154 -23.728
vina_05_240 -269.304 -4.200 -5.571
vina_05_241 -291.282 -3.691 -33.887
vina_05_242 -271.524 -3.934 7.200
vina_05_243 -270.623 -4.341 -14.864
vina_05_244 -368.187 -4.119 -8.625
vina_05_245 -321.734 -3.617 -23.768
vina_05_246 -254.441 -4.160 -2.297
vina_05_247 -400.781 -4.132 -34.505
vina_05_248 -320.632 -4.492 -28.711
vina_05_249 -338.441 -4.542 -23.704
vina_05_250 -298.664 -4.208 -30.299
vina_05_251 -307.760 -4.158 -4.615
vina_05_252 -323.926 -4.276 -24.388
vina_05_253 -334.484 -4.182 -20.846
vina_05_254 -211.030 -3.854 0.744
vina_05_255 -280.931 -4.025 -21.755
vina_05_256 -268.593 -3.786 2.344
vina_05_257 -356.515 -4.482 -30.360
vina_05_258 -402.065 -4.129 -32.171
vina_05_259 -306.906 -4.388 -30.512
vina_05_260 -332.468 -3.971 -14.025
vina_05_261 -366.972 -3.899 -21.818
vina_05_262 -319.063 -4.193 -15.915
vina_05_263 -282.528 -4.154 -13.871
vina_05_264 -294.956 -3.976 -22.758
vina_05_265 -276.624 -3.981 -26.813
vina_05_266 -324.933 -3.940 -30.497
vina_05_267 -376.914 -4.073 -32.818
vina_05_268 -215.241 -3.863 -2.750
vina_05_269 -223.358 -3.927 3.263
vina_05_270 -295.934 -4.344 -26.203
vina_05_271 -318.494 -4.196 -19.203
vina_05_272 -289.681 -4.154 -4.086
vina_05_273 -344.084 -4.089 -24.146
vina_05_274 -381.025 -4.285 -8.600
vina_05_275 -304.035 -4.013 -20.107
vina_05_276 -383.002 -3.829 -31.680
vina_05_277 -298.676 -4.087 -11.781
vina_05_278 -381.964 -4.242 -7.828
vina_05_279 -311.435 -4.139 -12.783
vina_05_280 -290.627 -4.031 -1.219
vina_05_281 -384.158 -4.236 -12.718
vina_05_282 -265.486 -4.023 -9.384
vina_05_283 -285.990 -4.189 -6.786
vina_05_284 -322.511 -4.030 -17.660
vina_05_285 -393.791 -3.988 -35.002
vina_05_286 -392.628 -4.088 -20.281
vina_05_287 -374.720 -4.205 -24.681
vina_05_288 -296.998 -4.308 0.864
vina_05_289 -307.948 -4.189 -23.374
vina_05_290 -359.065 -4.082 -26.826
vina_05_291 -283.114 -4.197 -0.326
vina_05_292 -313.618 -4.152 -20.732
vina_05_293 -339.992 -3.729 -15.478
vina_05_294 -342.975 -4.224 -14.182
vina_05_295 -297.417 -4.012 -13.401
vina_05_296 -277.631 -4.312 0.602
vina_05_297 -281.974 -4.230 -28.194
vina_05_298 -346.393 -4.089 -22.680
vina_05_299 -244.563 -4.060 -26.030
vina_05_300 -336.806 -4.189 -33.012
vina_05_301 -304.099 -4.019 7.298
vina_05_302 -374.216 -4.175 -19.928
vina_05_303 -395.457 -3.973 -31.745
vina_05_304 -278.619 -3.795 -17.837
vina_05_305 -311.920 -4.147 -0.826
vina_05_306 -270.487 -4.208 -22.225
vina_05_307 -329.844 -3.783 -20.772
vina_05_308 -317.039 -4.346 0.165
vina_05_309 -234.437 -3.897 1.635
vina_05_310 -217.126 -4.097 -5.710
vina_05_311 -282.885 -3.672 -19.042
vina_05_312 -192.699 -3.845 5.816
vina_05_313 -384.030 -4.324 -21.809
vina_05_314 -342.628 -4.297 -20.295
vina_05_315 -228.045 -3.920 -29.307
vina_05_316 -299.235 -4.423 -25.838
vina_05_317 -239.915 -4.280 -4.448
vina_05_318 -345.967 -4.138 -16.032
vina_05_319 -399.189 -4.285 -18.408
vina_05_320 -414.111 -3.915 -39.815
vina_05_321 -346.787 -3.889 -27.070
vina_05_322 -245.666 -4.236 -4.092
vina_05_323 -316.486 -4.363 -24.399
vina_05_324 -204.466 -4.154 -5.537
vina_05_325 -324.559 -3.986 -39.390
vina_05_326 -341.318 -4.287 -4.607
vina_05_327 -320.137 -4.199 -31.635
vina_05_328 -315.078 -4.379 -25.959
vina_05_329 -327.896 -3.992 -14.212
vina_05_330 -304.824 -4.058 -31.864
vina_05_331 -325.175 -4.003 -18.793
vina_05_332 -354.232 -4.304 -24.159
vina_05_333 -248.767 -4.094 -10.066
vina_05_334 -335.103 -3.967 -12.193
vina_05_335 -364.967 -4.353 -25.088
vina_05_336 -230.066 -3.905 1.617
vina_05_337 -294.292 -4.121 -12.069
vina_05_338 -338.086 -3.982 -32.288
vina_05_339 -255.303 -4.251 -19.849
vina_05_340 -300.844 -3.970 -15.688
vina_05_341 -218.388 -4.151 -3.742
vina_05_342 -314.308 -3.991 -10.807
vina_05_343 -390.020 -3.857 -30.215
vina_05_344 -370.286 -4.016 -26.429
vina_05_345 -368.686 -4.197 -33.127
vina_05_346 -340.525 -4.418 -35.871
vina_05_347 -202.390 -3.781 5.585
vina_05_348 -365.351 -4.153 -35.285
vina_05_349 -266.788 -4.106 -30.268
vina_05_350 -305.073 -4.286 -4.269
vina_05_351 -275.978 -3.870 -1.139
vina_05_352 -385.037 -4.148 -28.552
vina_05_353 -224.757 -4.281 -4.031
vina_05_354 -328.169 -4.209 -8.135
vina_05_355 -285.828 -3.902 -4.391
vina_05_356 -309.534 -3.961 -5.603
vina_05_357 -290.515 -4.099 -21.040
vina_05_358 -267.983 -3.803 -12.895
vina_05_359 -245.234 -3.669 -11.341
vina_05_360 -311.970 -4.091 -6.420
vina_05_361 -203.238 -3.736 -13.389
vina_05_362 -233.225 -4.088 5.488
vina_05_363 -280.836 -3.861 -8.142
vina_05_364 -351.857 -4.289 -31.464
vina_05_365 -275.808 -4.004 -26.438
vina_05_366 -280.879 -4.085 0.483
vina_05_367 -349.767 -4.337 -34.871
vina_05_368 -348.050 -4.136 -16.932
vina_05_369 -365.401 -4.121 -35.457
vina_05_370 -255.057 -3.849 -2.298
vina_05_371 -261.797 -4.153 -2.424
vina_05_372 -235.131 -3.857 -5.105
vina_05_373 -209.320 -4.055 -0.582
vina_05_374 -238.474 -3.986 -4.187
vina_05_375 -283.321 -4.153 7.668
vina_05_376 -256.660 -3.972 -5.784
vina_05_377 -402.250 -4.354 -15.497
vina_05_378 -280.086 -4.066 -22.678
vina_05_379 -269.312 -4.387 -14.872
vina_05_380 -219.358 -4.037 -0.846
vina_05_381 -251.581 -3.884 -0.674
vina_05_382 -378.745 -4.105 -36.499
vina_05_383 -332.173 -4.240 -8.248
vina_05_384 -365.388 -4.049 -34.530
vina_05_385 -269.696 -3.831 9.892
vina_05_386 -259.663 -3.939 -20.340
vina_05_387 -307.429 -3.879 -28.056
vina_05_388 -270.908 -3.717 11.071
vina_05_389 -272.920 -3.889 0.538
vina_05_390 -302.523 -3.973 -16.301
vina_05_391 -327.137 -3.959 -14.901
vina_05_392 -256.476 -4.089 4.121
vina_05_393 -371.337 -4.134 -23.285
vina_05_394 -305.792 -3.936 -11.033
vina_05_395 -241.713 -4.074 -14.860
vina_05_396 -259.528 -3.878 2.081
vina_05_397 -260.418 -4.275 -18.161
vina_05_398 -314.614 -4.098 -27.255
vina_05_399 -311.097 -3.763 -24.408
vina_05_400 -294.527 -4.285 -29.483
vina_05_401 -247.764 -4.131 -1.836
vina_05_402 -312.328 -4.417 -16.634
vina_05_403 -237.018 -3.803 -2.692
vina_05_404 -332.634 -3.971 -20.214
vina_05_405 -280.752 -3.956 -12.531
vina_05_406 -329.412 -4.227 -27.216
vina_05_407 -281.572 -4.356 -17.915
vina_05_408 -341.538 -4.263 -16.511
vina_05_409 -186.872 -3.778 -3.540
vina_05_410 -351.888 -4.327 -34.839
vina_05_411 -327.761 -4.004 -33.942
vina_05_412 -260.096 -3.927 4.001
vina_05_413 -312.643 -4.007 -21.063
vina_05_414 -269.680 -3.852 -15.516
vina_05_415 -228.240 -3.851 -4.988
vina_05_416 -304.433 -4.120 -10.793
vina_05_417 -255.429 -3.990 -9.238
vina_05_418 -370.750 -3.829 -36.435
vina_05_419 -359.385 -4.058 -36.825
vina_05_420 -257.545 -4.208 6.449
vina_05_421 -364.836 -4.331 -32.710
vina_05_422 -254.172 -4.204 -8.329
vina_05_423 -201.629 -3.526 6.509
vina_05_424 -329.063 -4.373 -29.654
vina_05_425 -256.388 -4.104 -5.234
vina_05_426 -319.567 -4.032 -7.150
vina_05_427 -327.859 -3.883 -13.809
vina_05_428 -275.339 -3.888 -11.177
vina_05_429 -365.307 -4.029 -29.292
vina_05_430 -235.901 -4.189 -13.926
vina_05_431 -304.765 -3.841 -28.377
vina_05_432 -274.994 -4.415 -15.500
vina_05_433 -384.319 -4.239 -34.695
vina_05_434 -290.940 -3.589 -12.946
vina_05_435 -312.034 -4.088 -6.632
vina_05_436 -230.612 -3.908 -6.235
vina_05_437 -253.359 -4.491 -11.918
vina_05_438 -235.528 -3.929 -7.717
vina_05_439 -315.182 -3.741 -17.419
vina_05_440 -308.425 -3.976 -4.318
vina_05_441 -252.705 -4.025 -0.390
vina_05_442 -292.726 -4.194 -13.622
vina_05_443 -312.736 -3.977 -25.787
vina_05_444 -344.252 -4.429 -28.272
vina_05_445 -301.584 -3.869 3.941
vina_05_446 -312.058 -4.003 -32.053
vina_05_447 -333.274 -4.528 -27.656
vina_05_448 -232.189 -3.849 -9.570
vina_05_449 -303.274 -4.049 -29.254
vina_05_450 -204.720 -3.919 4.525
vina_05_451 -357.234 -3.991 -27.937
vina_05_452 -242.787 -3.945 7.730
vina_05_453 -183.270 -3.872 5.150
vina_05_454 -259.456 -4.066 -12.784
vina_05_455 -257.550 -3.867 -11.044
vina_05_456 -320.790 -4.283 -30.354
vina_05_457 -377.106 -4.211 -1.402
vina_05_458 -312.563 -4.480 -18.996
vina_05_459 -251.681 -4.116 -20.955
vina_05_460 -300.628 -3.984 6.025
vina_05_461 -342.329 -4.158 -26.518
vina_05_462 -230.934 -4.005 -0.266
vina_05_463 -231.326 -4.329 -12.642
vina_05_464 -358.216 -4.034 -26.407
vina_05_465 -230.549 -3.668 -9.261
vina_05_466 -222.895 -4.138 -0.751
vina_05_467 -345.679 -4.327 -28.475
vina_05_468 -307.223 -4.367 -24.516
vina_05_469 -309.706 -4.066 -13.765
vina_05_470 -272.256 -4.095 2.529
vina_05_471 -233.991 -3.884 -4.516
vina_05_472 -262.155 -4.049 -8.200
vina_05_473 -227.762 -3.763 7.015
vina_05_474 -345.051 -4.110 -24.674
vina_05_475 -260.289 -3.959 1.202
vina_05_476 -246.194 -3.908 1.233
vina_05_477 -311.052 -3.826 -13.966
vina_05_478 -314.944 -4.181 -26.546
vina_05_479 -377.721 -4.335 -25.979
vina_05_480 -257.311 -4.147 -17.304
vina_05_481 -303.052 -4.279 -28.264
vina_05_482 -271.531 -4.092 -6.550
vina_05_483 -192.570 -3.975 4.564
vina_05_484 -227.021 -3.766 -13.275
vina_05_485 -325.562 -4.072 -28.006
vina_05_486 -255.294 -4.024 -1.199
vina_05_487 -282.661 -4.115 -6.715
vina_05_488 -265.041 -4.046 -30.654
vina_05_489 -293.065 -4.507 -23.678
vina_05_490 -322.310 -4.128 -18.851
vina_05_491 -336.255 -3.970 -21.455
vina_05_492 -384.577 -4.056 -30.497
vina_05_493 -252.168 -3.861 14.212
vina_05_494 -210.388 -3.898 8.364
vina_05_495 -178.620 -4.310 -0.847
vina_05_496 -313.924 -3.942 -13.165
vina_05_497 -311.161 -4.137 -21.388
vina_05_498 -313.668 -4.161 -25.476
vina_05_499 -314.387 -4.226 -30.756
vina_05_500 -307.649 -4.329 -27.337
vina_06_1 -549.178 -4.322 -38.683
vina_06_2 -573.650 -4.182 -41.585
vina_06_3 -465.748 -4.217 -25.229
vina_06_4 -618.545 -4.174 -46.708
vina_06_5 -340.485 -4.373 -34.151
vina_06_6 -450.273 -3.932 -28.010
vina_06_7 -384.477 -4.379 -22.740
vina_06_8 -545.861 -4.398 -41.702
vina_06_9 -558.758 -4.274 -39.352
vina_06_10 -394.471 -3.933 -28.809
vina_06_11 -300.314 -4.218 -26.864
vina_06_12 -563.884 -4.352 -38.703
vina_06_13 -431.591 -4.025 -16.044
vina_06_14 -354.730 -4.052 -36.085
vina_06_15 -325.738 -4.443 -35.743
vina_06_16 -308.375 -4.369 -28.974
vina_06_17 -345.165 -3.953 -37.567
vina_06_19 -358.814 -4.308 -28.878
vina_06_20 -450.688 -4.474 -21.883
vina_06_21 -361.832 -4.586 -18.150
vina_06_22 -331.467 -3.779 -25.176
vina_06_23 -336.871 -4.301 -25.851
vina_06_24 -383.410 -3.828 -37.702
vina_06_25 -333.871 -4.417 -29.021
vina_06_26 -334.371 -4.283 -35.203
vina_06_27 -570.055 -4.244 -41.949
vina_06_28 -315.413 -4.201 -23.142
vina_06_29 -351.700 -4.623 -24.073
vina_06_30 -359.758 -4.101 -24.787
vina_06_31 -353.187 -4.414 -28.150
vina_06_32 -307.383 -3.810 -6.414
vina_06_33 -287.212 -4.181 -16.498
vina_06_34 -478.076 -4.489 -23.919
vina_06_36 -358.585 -3.884 -10.971
vina_06_37 -334.666 -4.314 -26.062
vina_06_38 -325.845 -4.023 -26.116
vina_06_39 -350.616 -4.274 -5.654
vina_06_40 -294.557 -4.407 -19.656
vina_06_41 -361.731 -4.019 -30.763
vina_06_42 -395.447 -4.169 -15.589
vina_06_43 -308.438 -4.304 -19.616
vina_06_44 -308.083 -4.210 -22.846
vina_06_45 -392.420 -4.283 -31.750
vina_06_46 -473.856 -4.252 -32.849
vina_06_47 -256.590 -4.156 -3.259
vina_06_48 -374.525 -4.153 -43.180
vina_06_49 -341.840 -4.149 -28.424
vina_06_50 -345.726 -4.100 -35.083
vina_06_51 -319.743 -4.399 -28.644
vina_06_52 -374.194 -4.062 -27.450
vina_06_53 -415.735 -3.877 -32.949
vina_06_54 -318.802 -4.293 -41.432
vina_06_55 -443.355 -4.238 -24.263
vina_06_56 -371.857 -4.353 -14.702
vina_06_57 -389.101 -3.997 -32.078
vina_06_58 -350.170 -4.379 -6.794
vina_06_59 -391.662 -4.097 -41.365
vina_06_60 -301.887 -3.916 -22.517
vina_06_61 -405.788 -4.286 -12.818
vina_06_62 -308.173 -4.177 -1.809
vina_06_64 -407.442 -4.010 -18.223
vina_06_65 -376.028 -4.132 -20.705
vina_06_66 -323.499 -4.271 -21.234
vina_06_67 -402.391 -3.987 -22.271
vina_06_68 -390.877 -4.289 -26.072
vina_06_69 -397.128 -3.776 -27.264
vina_06_70 -353.755 -4.583 -22.416
vina_06_71 -360.628 -4.085 -32.701
vina_06_72 -283.882 -4.278 -47.075
vina_06_73 -292.822 -3.940 -34.628
vina_06_74 -414.848 -3.999 -28.090
vina_06_75 -395.211 -3.984 -29.169
vina_06_76 -275.954 -3.675 -28.006
vina_06_77 -313.794 -4.404 -36.695
vina_06_78 -468.877 -4.213 -21.355
vina_06_79 -373.078 -4.004 -18.349
vina_06_80 -425.613 -4.050 -15.135
vina_06_81 -365.496 -4.087 -29.921
vina_06_82 -356.781 -4.099 -39.751
vina_06_83 -261.691 -4.197 -12.586
vina_06_84 -348.624 -3.819 -35.786
vina_06_85 -342.472 -3.987 -35.916
vina_06_86 -277.688 -4.155 -21.072
vina_06_87 -364.105 -4.049 -17.717
vina_06_88 -338.396 -4.442 -27.232
vina_06_89 -460.090 -4.058 -20.193
vina_06_90 -357.397 -4.056 -18.312
vina_06_91 -295.299 -4.223 -11.482
vina_06_92 -299.178 -4.161 -15.604
vina_06_93 -292.851 -4.410 -33.439
vina_06_94 -313.779 -4.230 -25.456
vina_06_95 -279.082 -4.001 -14.102
vina_06_96 -400.260 -4.122 -28.097
vina_06_97 -319.490 -3.815 -27.073
vina_06_98 -254.332 -4.237 -2.094
vina_06_99 -348.649 -4.419 -20.674
vina_06_100 -386.994 -4.280 -16.667
vina_06_101 -293.797 -3.967 -22.840
vina_06_102 -379.981 -4.191 -8.244
vina_06_103 -312.629 -4.220 -32.584
vina_06_104 -335.157 -4.201 -27.159
vina_06_105 -342.679 -3.839 -29.805
vina_06_106 -530.351 -4.263 -43.579
vina_06_107 -379.378 -4.233 -28.340
vina_06_108 -322.926 -4.253 -12.950
vina_06_109 -329.717 -4.552 -35.946
vina_06_110 -302.571 -4.109 -0.789
vina_06_111 -335.965 -3.944 -20.890
vina_06_112 -351.164 -4.314 -31.976
vina_06_113 -299.774 -4.184 -21.177
vina_06_114 -302.058 -3.983 -24.095
vina_06_115 -386.896 -3.900 -27.196
vina_06_116 -315.662 -4.372 -37.510
vina_06_117 -358.455 -4.225 -12.438
vina_06_118 -397.634 -4.216 -38.549
vina_06_119 -350.361 -4.198 -29.994
vina_06_120 -281.944 -4.386 -23.477
vina_06_121 -376.358 -4.509 -15.770
vina_06_122 -347.543 -3.612 -16.682
vina_06_123 -316.747 -4.471 -18.110
vina_06_124 -372.360 -3.748 -36.540
vina_06_125 -338.940 -4.222 -18.129
vina_06_126 -391.905 -4.124 -15.576
vina_06_127 -342.708 -3.938 -17.810
vina_06_128 -266.609 -4.161 -10.167
vina_06_129 -365.544 -4.399 -28.346
vina_06_130 -327.576 -4.031 -0.728
vina_06_131 -378.527 -4.071 -17.282
vina_06_132 -274.171 -3.962 -10.880
vina_06_133 -318.561 -4.369 1.265
vina_06_134 -257.994 -3.990 -13.367
vina_06_135 -295.328 -4.294 -19.310
vina_06_137 -280.213 -3.874 -6.634
vina_06_138 -326.430 -4.345 -20.998
vina_06_139 -297.575 -3.933 9.063
vina_06_140 -337.253 -4.073 -20.971
vina_06_141 -357.261 -4.097 -17.377
vina_06_142 -352.518 -3.994 -29.473
vina_06_143 -356.118 -4.234 -3.771
vina_06_144 -334.973 -4.440 -29.474
vina_06_145 -254.235 -4.473 -6.656
vina_06_146 -270.236 -4.027 6.569
vina_06_147 -403.486 -3.992 -24.082
vina_06_148 -419.655 -4.236 -35.074
vina_06_149 -343.646 -4.258 -8.294
vina_06_150 -386.495 -3.704 -27.055
vina_06_151 -305.956 -4.424 -37.118
vina_06_152 -334.348 -4.359 -24.351
vina_06_153 -325.969 -4.123 -26.154
vina_06_154 -283.778 -4.230 7.182
vina_06_155 -316.523 -4.159 -15.589
vina_06_156 -331.406 -4.101 2.646
vina_06_157 -552.182 -3.985 -43.032
vina_06_158 -381.185 -4.073 -33.497
vina_06_159 -307.725 -4.152 -5.481
vina_06_160 -374.522 -4.186 -20.177
vina_06_161 -318.908 -4.181 -28.555
vina_06_162 -248.673 -3.926 -18.443
vina_06_163 -283.357 -4.007 -35.304
vina_06_164 -361.246 -4.466 -28.796
vina_06_165 -312.960 -3.981 -21.726
vina_06_166 -303.763 -4.297 -10.699
vina_06_167 -405.957 -4.140 -40.757
vina_06_168 -328.562 -4.279 -20.309
